                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    413,                0.65896,                0.39548,                0.92776,                0.97015,                0.85123,                0.93962,                0.66084,                 1.0626,                0.53999,                 1.0111,             0.00065785,             0.00065785,             0.00065785
                    414,                0.68431,                0.41674,                0.90119,                0.96409,                 0.8276,                0.93428,                0.66004,                 1.0127,                0.49468,                0.99229,             0.00065675,             0.00065675,             0.00065675
                    415,                 0.6704,                0.40117,                0.91231,                0.92974,                0.84272,                0.90547,                0.65028,                 1.0818,                0.51609,                0.99719,             0.00065565,             0.00065565,             0.00065565
                    416,                 0.7072,                0.42037,                0.91945,                0.89538,                0.90357,                0.94139,                0.65764,                 1.0625,                0.52237,                 0.9942,             0.00065455,             0.00065455,             0.00065455
                    417,                0.64494,                0.38112,                0.88445,                0.93664,                 0.8799,                0.95079,                0.66678,                 1.0873,                0.49209,                 1.0057,             0.00065345,             0.00065345,             0.00065345
                    418,                0.67386,                0.40438,                0.92708,                0.93495,                0.87984,                0.94296,                0.67091,                 1.0222,                0.49125,                0.99701,             0.00065235,             0.00065235,             0.00065235
                    419,                 0.6619,                0.38923,                 0.9124,                0.86472,                0.89992,                0.92828,                0.65991,                 1.0974,                0.53361,                 1.0243,             0.00065125,             0.00065125,             0.00065125
                    420,                0.64754,                0.38767,                0.90565,                0.89023,                0.89724,                 0.9383,                0.66773,                  1.086,                0.52931,                 1.0143,             0.00065015,             0.00065015,             0.00065015
                    421,                0.67346,                0.40419,                0.93865,                0.88667,                 0.8896,                0.94013,                0.66539,                 1.0217,                0.48864,                0.98698,             0.00064905,             0.00064905,             0.00064905
                    422,                0.66786,                0.40706,                0.90743,                0.88972,                0.86346,                0.93726,                0.65988,                 1.0219,                0.53595,                0.98779,             0.00064795,             0.00064795,             0.00064795
                    423,                 0.6879,                0.41375,                0.91608,                 0.9626,                0.81463,                  0.933,                0.66296,                0.96013,                0.49566,                0.96503,             0.00064685,             0.00064685,             0.00064685
                    424,                0.66203,                 0.3955,                0.91058,                0.86405,                0.86875,                0.92619,                0.66005,                 1.0376,                 0.5233,                0.99906,             0.00064575,             0.00064575,             0.00064575
                    425,                0.67053,                0.41758,                 0.9157,                0.95139,                0.84158,                0.92571,                0.65665,                 1.0193,                0.54698,                 1.0058,             0.00064465,             0.00064465,             0.00064465
                    426,                0.65633,                0.40261,                0.89272,                0.86493,                0.89815,                0.93173,                0.65107,                 1.0369,                0.53892,                 1.0111,             0.00064355,             0.00064355,             0.00064355
                    427,                0.65539,                0.40293,                0.90721,                0.86407,                0.90336,                 0.9341,                0.64486,                 1.0306,                0.51917,                0.99387,             0.00064245,             0.00064245,             0.00064245
                    428,                0.66677,                0.40664,                0.90966,                0.86943,                0.84073,                0.90246,                0.65245,                0.99761,                 0.5053,                0.98961,             0.00064135,             0.00064135,             0.00064135
                    429,                0.64627,                 0.3954,                0.90171,                0.88317,                  0.845,                0.91701,                0.65171,                 1.0167,                0.49239,                 0.9935,             0.00064025,             0.00064025,             0.00064025
                    430,                0.65839,                0.39081,                0.92337,                0.84188,                0.90203,                0.92803,                 0.6634,                 1.0257,                0.47183,                0.99793,             0.00063915,             0.00063915,             0.00063915
                    431,                0.64899,                0.38262,                0.91103,                0.85436,                0.92865,                0.93413,                0.66954,                   1.02,                0.46692,                 1.0008,             0.00063805,             0.00063805,             0.00063805
                    432,                0.63771,                0.39302,                 0.9174,                0.83288,                0.91745,                0.92808,                0.66064,                 1.0138,                0.48903,                 0.9944,             0.00063695,             0.00063695,             0.00063695
                    433,                0.65255,                0.40277,                0.92682,                0.95825,                0.84629,                0.93626,                0.64859,                 1.0516,                0.51898,                 1.0268,             0.00063585,             0.00063585,             0.00063585
                    434,                0.67925,                 0.3999,                0.92873,                0.91657,                0.87804,                 0.9366,                0.65598,                 1.0585,                0.54035,                 1.0297,             0.00063475,             0.00063475,             0.00063475
                    435,                0.66284,                0.41529,                0.91212,                0.90796,                0.88527,                0.93606,                0.65347,                 1.0351,                0.52929,                 1.0044,             0.00063365,             0.00063365,             0.00063365
                    436,                0.65301,                0.39451,                0.88621,                0.93857,                0.84123,                0.92584,                0.66028,                 1.0575,                   0.54,                0.99432,             0.00063255,             0.00063255,             0.00063255
                    437,                0.67483,                0.40183,                0.91584,                0.92826,                0.86347,                 0.9213,                0.65546,                 1.0261,                0.51114,                0.98731,             0.00063145,             0.00063145,             0.00063145
                    438,                0.65735,                0.41429,                0.91484,                0.91894,                0.86618,                0.93098,                0.66626,                 1.0197,                0.53801,                0.99814,             0.00063035,             0.00063035,             0.00063035
                    439,                0.65638,                0.40962,                0.91651,                0.90524,                 0.8831,                0.92873,                0.65708,                 1.0234,                0.52207,                 1.0022,             0.00062925,             0.00062925,             0.00062925
                    440,                0.67793,                0.41473,                 0.9213,                 0.8928,                0.89276,                0.92368,                0.65655,                 1.0339,                0.55594,                0.99646,             0.00062815,             0.00062815,             0.00062815
                    441,                0.65931,                0.39772,                0.92086,                0.88773,                0.92856,                0.95048,                0.66784,                 1.0457,                0.52284,                0.98919,             0.00062705,             0.00062705,             0.00062705
                    442,                 0.6653,                0.40858,                 0.9205,                0.88078,                0.91683,                0.93105,                0.64337,                 1.0631,                0.50618,                0.98717,             0.00062595,             0.00062595,             0.00062595
                    443,                0.64187,                0.38873,                0.90432,                0.94452,                0.82072,                0.91606,                0.65194,                 1.0643,                0.49858,                0.99982,             0.00062485,             0.00062485,             0.00062485
                    444,                0.67695,                0.40104,                0.91342,                 0.9712,                0.86526,                0.94578,                0.65997,                 1.0517,                0.52635,                0.98855,             0.00062375,             0.00062375,             0.00062375
                    445,                0.62397,                0.38477,                0.89168,                0.91958,                0.88956,                0.94657,                0.67429,                 1.0489,                0.48559,                0.98563,             0.00062265,             0.00062265,             0.00062265
                    446,                0.67978,                0.39718,                0.90099,                0.90768,                0.94073,                0.95416,                 0.6861,                  1.071,                0.50136,                  1.019,             0.00062155,             0.00062155,             0.00062155
                    447,                0.70036,                0.41912,                0.93626,                0.90266,                0.92707,                0.95155,                0.67201,                 1.0677,                0.56726,                 1.0224,             0.00062045,             0.00062045,             0.00062045
                    448,                0.65232,                0.38377,                0.89337,                0.85747,                 0.9224,                0.93552,                0.65823,                 1.0234,                0.55445,                 1.0028,             0.00061935,             0.00061935,             0.00061935
                    449,                0.66314,                 0.4063,                 0.9138,                0.91187,                0.94282,                0.95451,                0.67264,                 1.0139,                 0.5511,                0.98622,             0.00061825,             0.00061825,             0.00061825
                    450,                0.63867,                0.39049,                0.90615,                0.91974,                0.90033,                0.96425,                0.68179,                 1.0411,                0.51315,                0.98503,             0.00061715,             0.00061715,             0.00061715
                    451,                0.62921,                0.38005,                0.88648,                0.91059,                0.91942,                0.96016,                0.68277,                 1.0535,                0.49365,                 1.0026,             0.00061605,             0.00061605,             0.00061605
                    452,                0.65908,                0.40311,                0.91481,                0.89793,                0.90028,                0.95751,                0.67441,                 1.0543,                0.48729,                 1.0065,             0.00061495,             0.00061495,             0.00061495
                    453,                0.64223,                0.37417,                0.88714,                0.96432,                0.86093,                0.95627,                0.67393,                  1.037,                0.49993,                 1.0067,             0.00061385,             0.00061385,             0.00061385
                    454,                0.65066,                0.37618,                 0.9071,                0.94244,                0.92307,                0.97332,                0.67712,                0.99176,                 0.4508,                0.98041,             0.00061275,             0.00061275,             0.00061275
                    455,                0.66088,                0.39003,                0.90725,                0.96675,                0.89464,                0.96717,                0.67824,                0.99918,                0.47405,                0.98073,             0.00061165,             0.00061165,             0.00061165
                    456,                0.62939,                0.38226,                0.90429,                0.89518,                0.91835,                0.95017,                0.67316,                 1.0084,                0.48091,                0.99194,             0.00061055,             0.00061055,             0.00061055
                    457,                0.65031,                0.39826,                0.90371,                0.87088,                0.93648,                0.94415,                0.66744,                 1.0316,                0.47488,                0.99497,             0.00060945,             0.00060945,             0.00060945
                    458,                0.65103,                0.38681,                0.89828,                 0.8947,                0.91655,                0.94087,                0.65559,                 1.1151,                 0.5185,                 1.0148,             0.00060835,             0.00060835,             0.00060835
                    459,                0.63969,                0.39196,                 0.8946,                0.93054,                0.91175,                0.94309,                 0.6577,                 1.0628,                0.52108,                 1.0081,             0.00060725,             0.00060725,             0.00060725
                    460,                0.66375,                0.41523,                0.90591,                0.90351,                 0.8705,                0.90687,                0.66322,                 1.0251,                0.50944,                 1.0159,             0.00060615,             0.00060615,             0.00060615
                    461,                0.63543,                0.37063,                0.90918,                0.94273,                0.87168,                0.92987,                0.67916,                 1.0128,                0.52879,                 1.0088,             0.00060505,             0.00060505,             0.00060505
                    462,                0.62551,                 0.3837,                0.90112,                 0.9635,                0.84069,                0.92902,                0.67042,                 1.0152,                0.51299,                 1.0134,             0.00060395,             0.00060395,             0.00060395
                    463,                0.65254,                 0.3911,                0.90564,                0.82858,                0.92492,                0.91345,                0.66469,                 1.0321,                0.54115,                 1.0095,             0.00060285,             0.00060285,             0.00060285
                    464,                0.63407,                0.38024,                0.89925,                0.90223,                0.89245,                0.94369,                0.65744,                 1.0609,                0.48798,                0.99684,             0.00060175,             0.00060175,             0.00060175
                    465,                0.67083,                0.39679,                0.89498,                0.87378,                0.90947,                0.92418,                0.65224,                 1.0041,                0.48117,                0.96904,             0.00060065,             0.00060065,             0.00060065
                    466,                0.62407,                0.40105,                0.90573,                0.87336,                0.91373,                0.92428,                0.64624,                0.99336,                 0.5172,                0.98469,             0.00059955,             0.00059955,             0.00059955
                    467,                0.61964,                0.36934,                0.89316,                0.96452,                0.86949,                0.94721,                0.64801,                  1.017,                0.52178,                0.99165,             0.00059845,             0.00059845,             0.00059845
                    468,                0.64833,                0.38793,                0.91079,                0.97482,                0.86867,                0.94628,                 0.6681,                0.96597,                0.50655,                0.97478,             0.00059735,             0.00059735,             0.00059735
                    469,                0.63238,                0.38494,                0.90504,                0.90574,                0.94411,                0.95208,                0.67135,                0.99816,                0.55323,                0.99264,             0.00059625,             0.00059625,             0.00059625
                    470,                0.66347,                0.39421,                0.92027,                0.88905,                0.92997,                0.92632,                0.65466,                 1.0237,                0.50018,                 1.0069,             0.00059515,             0.00059515,             0.00059515
                    471,                0.63948,                0.38821,                0.90141,                0.89273,                0.93986,                0.93315,                0.66795,                  1.023,                0.47239,                0.99456,             0.00059405,             0.00059405,             0.00059405
                    472,                0.65577,                0.40413,                0.92081,                 0.9145,                0.90499,                0.95659,                0.67773,                 1.0013,                 0.4445,                0.98256,             0.00059295,             0.00059295,             0.00059295
                    473,                0.62961,                0.37363,                0.90757,                 0.8814,                0.89863,                0.93458,                0.66017,                 1.0375,                0.46062,                 0.9957,             0.00059185,             0.00059185,             0.00059185
                    474,                 0.6241,                0.38688,                0.90038,                 0.8571,                0.91462,                0.93558,                0.66641,                 1.0407,                0.49148,                0.99173,             0.00059075,             0.00059075,             0.00059075
                    475,                0.61293,                0.38973,                0.88765,                0.88847,                0.86703,                0.91993,                0.66438,                 1.0067,                0.51231,                0.97569,             0.00058965,             0.00058965,             0.00058965
                    476,                0.62433,                0.38848,                0.89268,                0.89222,                 0.8992,                0.93871,                0.65979,                 1.0594,                0.48456,                 1.0005,             0.00058855,             0.00058855,             0.00058855
                    477,                 0.6387,                 0.3805,                0.90383,                0.90368,                0.87208,                0.91514,                0.65863,                 1.0369,                0.50007,                0.99094,             0.00058745,             0.00058745,             0.00058745
                    478,                0.60666,                0.37822,                0.87268,                0.91633,                0.87038,                 0.9297,                0.65228,                 1.0257,                0.51498,                0.98922,             0.00058635,             0.00058635,             0.00058635
                    479,                0.61489,                0.36997,                0.90049,                0.94123,                0.87189,                0.93006,                0.64868,                 1.0021,                0.49927,                0.96897,             0.00058525,             0.00058525,             0.00058525
                    480,                0.60851,                0.38362,                0.88223,                0.95898,                0.87663,                0.93461,                0.65644,                0.97312,                0.47457,                0.96699,             0.00058415,             0.00058415,             0.00058415
                    481,                 0.6194,                0.38721,                0.87965,                0.87072,                0.92475,                  0.946,                0.65679,                0.97597,                0.48398,                0.97166,             0.00058305,             0.00058305,             0.00058305
                    482,                0.63124,                0.37947,                0.90328,                0.88104,                0.91745,                0.94619,                0.65053,                0.98699,                0.50161,                0.96953,             0.00058195,             0.00058195,             0.00058195
                    483,                0.61527,                0.36658,                 0.8997,                0.87858,                0.91816,                0.95026,                0.65768,                0.99141,                 0.5165,                0.97565,             0.00058085,             0.00058085,             0.00058085
                    484,                0.61085,                0.35266,                0.88171,                0.95997,                 0.8411,                0.95276,                0.67761,                0.96291,                0.46515,                0.96198,             0.00057975,             0.00057975,             0.00057975
                    485,                0.64976,                0.39261,                0.92658,                0.95999,                0.87058,                0.95081,                0.67384,                0.98901,                0.46307,                0.97472,             0.00057865,             0.00057865,             0.00057865
                    486,                0.61222,                0.36958,                0.88555,                0.85864,                0.91749,                0.94011,                0.67176,                0.98413,                 0.5169,                0.97885,             0.00057755,             0.00057755,             0.00057755
                    487,                0.62885,                0.38289,                0.89515,                0.92626,                0.84942,                0.93933,                0.67531,                  1.003,                 0.5035,                0.97715,             0.00057645,             0.00057645,             0.00057645
                    488,                0.62006,                0.37523,                0.87873,                0.89513,                 0.9219,                0.95118,                0.67652,                0.97944,                0.46888,                0.97396,             0.00057535,             0.00057535,             0.00057535
                    489,                0.63805,                0.39013,                0.91165,                0.93067,                0.91004,                0.94628,                0.67404,                0.97141,                0.46949,                0.97639,             0.00057425,             0.00057425,             0.00057425
                    490,                0.64065,                0.38046,                0.90589,                0.87421,                 0.9186,                0.95289,                0.66766,                 1.0193,                0.49109,                0.98986,             0.00057315,             0.00057315,             0.00057315
                    491,                0.63948,                0.37772,                0.89996,                0.86141,                0.94333,                0.95174,                0.67008,                 1.0381,                0.50886,                 1.0033,             0.00057205,             0.00057205,             0.00057205
                    492,                0.65991,                0.41526,                 0.9092,                0.88222,                0.93533,                0.95029,                0.67218,                 1.0382,                0.46881,                0.99123,             0.00057095,             0.00057095,             0.00057095
                    493,                0.63923,                0.40437,                0.90316,                0.89723,                  0.905,                0.95243,                0.67683,                 1.0208,                0.45421,                0.99611,             0.00056985,             0.00056985,             0.00056985
                    494,                0.61399,                0.36768,                0.89939,                0.88312,                0.88757,                0.92575,                0.66485,                0.99771,                0.46766,                0.97269,             0.00056875,             0.00056875,             0.00056875
                    495,                0.59929,                0.36129,                0.86459,                0.87888,                0.87353,                0.91745,                0.66382,                 1.0157,                0.47898,                0.98826,             0.00056765,             0.00056765,             0.00056765
                    496,                0.59158,                0.38211,                0.89549,                0.87064,                0.89501,                0.94264,                0.67755,                 1.0128,                0.45992,                0.99086,             0.00056655,             0.00056655,             0.00056655
                    497,                0.62403,                0.37877,                0.87979,                0.88033,                0.87607,                0.94025,                0.66509,                  1.051,                0.45443,                 1.0026,             0.00056545,             0.00056545,             0.00056545
                    498,                0.61646,                0.36785,                0.88333,                0.91303,                0.90546,                0.95065,                0.66907,                 1.0701,                 0.4575,                 1.0041,             0.00056435,             0.00056435,             0.00056435
                    499,                0.61598,                0.38226,                0.89227,                0.89919,                0.89237,                0.93992,                0.66407,                 1.0345,                 0.4721,                 1.0057,             0.00056325,             0.00056325,             0.00056325
                    500,                0.67064,                0.38563,                0.92003,                 0.8954,                0.88668,                0.92417,                0.66508,                 1.0461,                0.45743,                 1.0122,             0.00056215,             0.00056215,             0.00056215
                    501,                0.63226,                0.37781,                0.92469,                0.97878,                0.86143,                0.95531,                0.66016,                 1.0306,                 0.4369,                 1.0171,             0.00056105,             0.00056105,             0.00056105
                    502,                0.62165,                0.37887,                0.88269,                0.95436,                0.87102,                0.95387,                 0.6662,                  1.036,                 0.4602,                 1.0061,             0.00055996,             0.00055996,             0.00055996
                    503,                 0.5747,                 0.3529,                0.86987,                 0.9014,                0.91986,                0.94355,                0.66426,                  1.046,                0.49127,                 1.0111,             0.00055886,             0.00055886,             0.00055886
                    504,                0.62576,                0.37195,                0.90889,                0.87688,                0.92852,                0.94265,                 0.6732,                 1.0292,                0.47707,                 1.0017,             0.00055776,             0.00055776,             0.00055776
                    505,                0.63002,                0.37569,                0.91004,                0.88153,                0.94565,                0.95758,                0.66569,                 1.0107,                0.48159,                0.98705,             0.00055666,             0.00055666,             0.00055666
                    506,                0.61566,                0.38555,                 0.9082,                0.87651,                0.93374,                0.95494,                0.66465,                 1.0483,                0.45813,                 1.0007,             0.00055556,             0.00055556,             0.00055556
                    507,                 0.6239,                0.37285,                0.89587,                0.95373,                0.85063,                 0.9409,                 0.6501,                 1.0578,                0.46336,                 1.0087,             0.00055446,             0.00055446,             0.00055446
                    508,                0.61757,                0.37423,                0.88124,                0.90524,                0.91456,                0.95694,                0.65286,                 1.0482,                0.46122,                 1.0045,             0.00055336,             0.00055336,             0.00055336
                    509,                0.59576,                0.36644,                0.87689,                0.95489,                0.86168,                 0.9384,                0.65528,                 1.0616,                0.47645,                 1.0085,             0.00055226,             0.00055226,             0.00055226
                    510,                0.60471,                0.37665,                0.88806,                0.96279,                0.86983,                0.92915,                0.65292,                 1.0554,                0.46832,                 1.0058,             0.00055116,             0.00055116,             0.00055116
                    511,                0.60051,                0.36374,                 0.8812,                0.97639,                0.87916,                0.94252,                0.64952,                  1.085,                0.47749,                 1.0151,             0.00055006,             0.00055006,             0.00055006
                    512,                0.62375,                0.38265,                0.90863,                0.92755,                0.88483,                0.93574,                0.65051,                 1.0967,                0.54211,                 1.0392,             0.00054896,             0.00054896,             0.00054896
                    513,                0.61746,                0.38307,                0.90406,                0.88208,                0.91543,                 0.9371,                0.65286,                 1.0546,                0.51736,                 1.0274,             0.00054786,             0.00054786,             0.00054786
                    514,                0.62484,                0.37627,                0.91432,                0.87512,                0.91845,                0.93643,                0.66809,                 1.0341,                0.51838,                 1.0067,             0.00054676,             0.00054676,             0.00054676
                    515,                0.59261,                0.37689,                0.88374,                0.88733,                0.91036,                0.94179,                0.67985,                 1.0045,                0.52186,                0.99485,             0.00054566,             0.00054566,             0.00054566
                    516,                0.60136,                0.37651,                0.89203,                0.91062,                0.90032,                0.93347,                 0.6672,                 1.0205,                0.48606,                0.98501,             0.00054456,             0.00054456,             0.00054456
                    517,                0.61396,                0.37016,                0.89802,                0.86852,                0.90774,                0.92886,                0.65329,                 1.0616,                 0.5061,                0.99624,             0.00054346,             0.00054346,             0.00054346
                    518,                0.60574,                0.36396,                 0.8939,                0.92733,                0.86836,                0.92696,                0.65491,                 1.0442,                0.48779,                0.99104,             0.00054236,             0.00054236,             0.00054236
                    519,                0.58728,                0.35705,                 0.9097,                0.94549,                0.83993,                0.93745,                0.65809,                 1.0212,                0.49188,                0.99042,             0.00054126,             0.00054126,             0.00054126
                    520,                0.58022,                0.36051,                0.86464,                0.94481,                0.84069,                0.93123,                0.66343,                 1.0298,                 0.4534,                0.99736,             0.00054016,             0.00054016,             0.00054016
                    521,                 0.5842,                0.36796,                0.87682,                0.88239,                0.88139,                0.92877,                0.66335,                 1.0596,                0.45361,                  1.003,             0.00053906,             0.00053906,             0.00053906
                    522,                0.58979,                 0.3796,                 0.8979,                0.94426,                0.82984,                0.92127,                0.66388,                 1.0789,                0.47024,                 1.0128,             0.00053796,             0.00053796,             0.00053796
                    523,                0.57899,                0.35672,                0.87422,                0.84746,                0.90353,                0.93132,                0.66179,                 1.0234,                 0.4486,                 1.0069,             0.00053686,             0.00053686,             0.00053686
                    524,                0.60206,                0.36209,                0.90376,                0.90086,                0.86864,                0.93061,                0.66229,                 1.0143,                0.44791,                0.98583,             0.00053576,             0.00053576,             0.00053576
                    525,                0.58968,                0.36151,                 0.9004,                0.95599,                0.85535,                0.92603,                 0.6521,                 1.0257,                0.47994,                0.96987,             0.00053466,             0.00053466,             0.00053466
                    526,                0.61702,                0.39038,                0.89616,                0.94912,                0.85591,                0.93007,                0.65747,                 1.0443,                 0.4858,                 0.9787,             0.00053356,             0.00053356,             0.00053356
                    527,                 0.5721,                0.35232,                 0.8878,                0.95971,                0.85519,                0.93704,                0.67985,                  1.032,                0.47445,                0.98887,             0.00053246,             0.00053246,             0.00053246
                    528,                0.58772,                0.35703,                0.88611,                0.95786,                0.84435,                0.93791,                0.68489,                 1.0209,                0.49421,                0.98722,             0.00053136,             0.00053136,             0.00053136
                    529,                0.60709,                0.36878,                0.89916,                0.96806,                0.85694,                0.95177,                0.67248,                 1.0081,                0.46291,                0.96655,             0.00053026,             0.00053026,             0.00053026
                    530,                0.59817,                0.36091,                0.89968,                 0.8502,                0.91969,                 0.9277,                0.66898,                0.98388,                0.47453,                0.96207,             0.00052916,             0.00052916,             0.00052916
                    531,                0.61732,                0.37211,                0.90332,                0.97184,                0.86729,                0.93675,                 0.6695,                0.99364,                0.47961,                0.97345,             0.00052806,             0.00052806,             0.00052806
                    532,                0.63952,                0.36469,                0.90515,                0.94947,                0.86954,                0.92125,                0.66771,                 1.0181,                0.46409,                0.98001,             0.00052696,             0.00052696,             0.00052696
                    533,                0.62824,                0.37231,                0.91541,                0.87034,                0.92017,                0.93095,                0.64342,                  1.046,                0.51095,                0.98694,             0.00052586,             0.00052586,             0.00052586
                    534,                 0.5939,                0.37163,                 0.8716,                0.89376,                0.85215,                0.92736,                0.64424,                 1.0112,                0.50173,                0.98093,             0.00052476,             0.00052476,             0.00052476
                    535,                0.59203,                0.35841,                0.89443,                0.82494,                0.93651,                0.92492,                0.64742,                 1.0304,                 0.5089,                0.98905,             0.00052366,             0.00052366,             0.00052366
                    536,                0.58829,                0.36439,                0.88136,                0.89946,                0.90783,                0.93463,                0.65936,                 1.0645,                0.52986,                0.99436,             0.00052256,             0.00052256,             0.00052256
                    537,                 0.5955,                0.36472,                0.87677,                0.94641,                0.85352,                0.93549,                0.65983,                 1.0372,                0.51726,                0.98673,             0.00052146,             0.00052146,             0.00052146
                    538,                0.59585,                0.36175,                0.91291,                0.87973,                0.90851,                0.92935,                0.66111,                0.95663,                0.46563,                0.96895,             0.00052036,             0.00052036,             0.00052036
                    539,                 0.6093,                0.37217,                0.88516,                0.85695,                0.91074,                0.93341,                 0.6714,                0.94597,                0.43994,                0.96332,             0.00051926,             0.00051926,             0.00051926
                    540,                0.59918,                0.36435,                0.90045,                0.88089,                0.90596,                0.93394,                0.66656,                0.97666,                0.46568,                0.97297,             0.00051816,             0.00051816,             0.00051816
                    541,                0.61285,                0.36694,                0.88007,                0.89731,                0.90621,                0.93928,                 0.6409,                 1.0682,                0.51585,                 1.0077,             0.00051706,             0.00051706,             0.00051706
                    542,                0.63435,                0.38939,                0.89155,                0.87499,                0.92861,                0.94357,                0.65285,                   1.08,                0.46649,                  1.015,             0.00051596,             0.00051596,             0.00051596
                    543,                0.59951,                0.36786,                0.89336,                0.89686,                0.89918,                0.92144,                0.65105,                  1.084,                0.47859,                 1.0109,             0.00051486,             0.00051486,             0.00051486
                    544,                0.60872,                0.37042,                0.89238,                0.86405,                0.88921,                0.93135,                0.65877,                 1.0546,                0.50287,                0.99699,             0.00051376,             0.00051376,             0.00051376
                    545,                0.58936,                0.35488,                 0.8814,                0.87712,                0.85879,                0.92322,                 0.6549,                  1.026,                0.48126,                0.99045,             0.00051266,             0.00051266,             0.00051266
                    546,                0.58189,                0.35523,                0.87376,                0.88378,                0.88833,                0.92076,                0.66015,                 1.0366,                0.46366,                0.99549,             0.00051156,             0.00051156,             0.00051156
