                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    524,                  0.495,                0.29984,                0.86833,                0.86551,                0.95809,                 0.9537,                0.67383,                  0.984,                0.40343,                0.98867,             0.00053576,             0.00053576,             0.00053576
                    525,                0.48388,                0.30373,                0.86483,                0.89898,                0.95034,                0.96374,                0.68754,                 0.9863,                0.42261,                0.99473,             0.00053466,             0.00053466,             0.00053466
                    526,                0.52184,                0.32882,                0.86519,                 0.9029,                0.92893,                 0.9601,                0.68394,                0.98163,                0.39931,                 0.9923,             0.00053356,             0.00053356,             0.00053356
                    527,                0.48203,                0.31498,                0.86109,                0.88134,                0.94816,                0.95645,                0.67376,                0.97558,                0.42288,                  0.986,             0.00053246,             0.00053246,             0.00053246
                    528,                0.48034,                0.31005,                0.85926,                0.88429,                 0.9521,                0.96009,                0.67105,                0.97872,                0.40394,                0.98207,             0.00053136,             0.00053136,             0.00053136
                    529,                0.51322,                0.32475,                0.88468,                0.93118,                0.89434,                0.95609,                0.66404,                0.96856,                0.38828,                0.97471,             0.00053026,             0.00053026,             0.00053026
                    530,                0.51236,                0.31658,                0.87163,                0.86489,                0.93304,                0.95548,                 0.6647,                0.95493,                0.42915,                0.96867,             0.00052916,             0.00052916,             0.00052916
                    531,                 0.5195,                0.32469,                0.87707,                0.87075,                 0.9363,                0.94201,                0.67129,                0.95486,                0.39998,                0.97421,             0.00052806,             0.00052806,             0.00052806
                    532,                0.52299,                0.32264,                0.87071,                0.88616,                0.90602,                0.94514,                0.67396,                 1.0021,                0.42646,                0.98691,             0.00052696,             0.00052696,             0.00052696
                    533,                0.51259,                0.31601,                 0.8785,                0.94658,                0.87012,                0.96028,                0.66859,                 1.0295,                0.42038,                  1.001,             0.00052586,             0.00052586,             0.00052586
                    534,                0.52555,                0.32544,                0.85274,                0.88262,                0.92684,                0.95983,                0.66535,                0.97327,                0.39447,                0.99014,             0.00052476,             0.00052476,             0.00052476
                    535,                0.52074,                0.31455,                0.87185,                0.97717,                0.84223,                0.96415,                0.67235,                0.98626,                0.39493,                0.97103,             0.00052366,             0.00052366,             0.00052366
                    536,                0.50653,                0.31098,                0.86487,                0.87659,                0.94622,                0.96092,                0.67145,                  1.021,                0.40331,                0.98517,             0.00052256,             0.00052256,             0.00052256
                    537,                0.48602,                0.30819,                0.85379,                 0.9082,                0.92733,                0.97077,                0.66785,                0.99896,                0.38341,                0.99487,             0.00052146,             0.00052146,             0.00052146
                    538,                0.50956,                0.31879,                0.88485,                0.86184,                0.88917,                0.93496,                0.65846,                0.99089,                0.41158,                 1.0005,             0.00052036,             0.00052036,             0.00052036
                    539,                0.51018,                0.32541,                0.85087,                0.91405,                0.96054,                0.97464,                0.66131,                 1.0333,                0.39911,                0.99774,             0.00051926,             0.00051926,             0.00051926
                    540,                0.50055,                0.31455,                0.87286,                 0.8959,                0.93883,                0.95327,                0.66161,                 1.0764,                0.41008,                 1.0295,             0.00051816,             0.00051816,             0.00051816
                    541,                  0.506,                0.30978,                0.84491,                0.86162,                0.93228,                0.94612,                0.64786,                 1.0592,                0.42201,                   1.04,             0.00051706,             0.00051706,             0.00051706
                    542,                0.52115,                0.32672,                0.86272,                0.95173,                0.88277,                0.96054,                0.68048,                 1.0358,                0.41739,                  1.016,             0.00051596,             0.00051596,             0.00051596
                    543,                0.49029,                 0.3048,                0.86394,                0.92296,                0.93525,                0.96862,                0.67551,                 1.0525,                0.40693,                 1.0275,             0.00051486,             0.00051486,             0.00051486
                    544,                0.52418,                0.31573,                0.87451,                0.93713,                0.92756,                0.96788,                0.67108,                 1.0029,                0.42126,                 1.0255,             0.00051376,             0.00051376,             0.00051376
                    545,                0.48897,                0.29632,                0.84756,                0.90703,                0.90805,                0.95533,                0.66427,                 1.0131,                0.42876,                 1.0056,             0.00051266,             0.00051266,             0.00051266
                    546,                0.49597,                  0.308,                0.85033,                0.91156,                0.89257,                0.96098,                0.68098,                 1.0096,                0.43038,                0.99767,             0.00051156,             0.00051156,             0.00051156
                    547,                0.47247,                0.29761,                0.85344,                0.87445,                0.92995,                0.95177,                0.66379,                 1.0058,                0.43028,                0.99895,             0.00051046,             0.00051046,             0.00051046
                    548,                0.48401,                0.30336,                0.86661,                 0.9016,                0.92038,                0.96823,                0.66659,                 1.0349,                0.42242,                 1.0043,             0.00050936,             0.00050936,             0.00050936
                    549,                0.51091,                0.30628,                0.84321,                0.92178,                0.88991,                0.95801,                0.66601,                 1.0633,                0.43779,                 1.0048,             0.00050826,             0.00050826,             0.00050826
                    550,                0.52089,                0.31144,                0.86234,                 0.9223,                0.92053,                 0.9573,                0.67291,                 1.0319,                0.41611,                0.98705,             0.00050716,             0.00050716,             0.00050716
                    551,                0.51544,                0.31622,                0.86777,                0.88044,                0.92641,                0.94764,                0.67065,                 1.0435,                 0.4215,                0.99577,             0.00050606,             0.00050606,             0.00050606
                    552,                0.52636,                0.33044,                 0.8714,                0.88132,                0.93336,                0.94764,                0.67224,                 1.0371,                0.42587,                 1.0014,             0.00050496,             0.00050496,             0.00050496
                    553,                0.50732,                 0.3042,                0.86746,                0.89617,                0.91936,                0.94905,                0.67378,                 1.0149,                0.39789,                0.98865,             0.00050386,             0.00050386,             0.00050386
                    554,                0.51728,                0.31967,                0.86655,                0.92082,                0.88873,                0.94916,                0.66916,                  1.031,                 0.4119,                0.98879,             0.00050276,             0.00050276,             0.00050276
                    555,                0.50475,                 0.3084,                0.85611,                0.86518,                0.94417,                 0.9461,                0.66474,                 1.0213,                0.44048,                0.99096,             0.00050166,             0.00050166,             0.00050166
                    556,                0.49341,                0.30587,                0.85468,                0.91278,                0.90029,                0.95707,                0.65979,                 1.0254,                0.41865,                0.98967,             0.00050056,             0.00050056,             0.00050056
                    557,                0.47969,                0.30484,                0.84962,                0.91996,                0.89723,                0.95534,                0.66507,                 1.0289,                 0.4206,                0.98902,             0.00049946,             0.00049946,             0.00049946
                    558,                0.49048,                  0.302,                0.84039,                0.87466,                0.93667,                0.94674,                0.66159,                 1.0401,                0.41203,                0.98632,             0.00049836,             0.00049836,             0.00049836
                    559,                0.50562,                0.31627,                0.86666,                0.91212,                 0.9177,                0.95191,                 0.6633,                  1.027,                0.42202,                0.98867,             0.00049726,             0.00049726,             0.00049726
                    560,                0.48604,                0.30781,                0.85548,                0.89575,                0.91823,                0.95246,                0.65989,                 1.0051,                0.41952,                0.98298,             0.00049616,             0.00049616,             0.00049616
                    561,                0.50356,                0.32158,                0.87827,                0.95888,                0.86996,                0.93742,                0.65075,                 1.0088,                0.42335,                 1.0026,             0.00049506,             0.00049506,             0.00049506
                    562,                0.48529,                 0.3084,                0.83077,                0.93802,                0.85115,                0.91095,                0.64212,                 1.0381,                0.43098,                 1.0056,             0.00049396,             0.00049396,             0.00049396
                    563,                0.49733,                0.31119,                0.86988,                0.88968,                0.88896,                0.91563,                0.65022,                 1.0388,                0.41634,                 1.0061,             0.00049286,             0.00049286,             0.00049286
                    564,                0.48493,                0.31827,                 0.8581,                0.87744,                0.86734,                0.91197,                0.64801,                 1.0316,                0.40584,                 1.0018,             0.00049176,             0.00049176,             0.00049176
                    565,                0.49905,                 0.3158,                 0.8708,                0.92831,                0.94221,                0.96274,                 0.6642,                 1.0365,                0.38789,                0.98695,             0.00049066,             0.00049066,             0.00049066
                    566,                0.49111,                0.30615,                0.87417,                0.92293,                 0.9421,                0.95844,                0.65913,                  1.022,                0.39782,                0.98292,             0.00048956,             0.00048956,             0.00048956
                    567,                0.46263,                0.31748,                0.86457,                0.96231,                0.87684,                0.96353,                 0.6654,                0.99891,                 0.4048,                0.97424,             0.00048846,             0.00048846,             0.00048846
                    568,                0.47531,                0.30522,                0.84055,                 0.9269,                0.88416,                0.94624,                0.65833,                 1.0146,                0.41658,                0.97203,             0.00048736,             0.00048736,             0.00048736
                    569,                0.49064,                0.30675,                0.85252,                0.87936,                0.94116,                0.96052,                0.66557,                 1.0126,                0.41506,                0.97687,             0.00048626,             0.00048626,             0.00048626
                    570,                0.46726,                0.29235,                0.85014,                0.95529,                0.85666,                0.94109,                0.66783,                0.97678,                0.41265,                0.97464,             0.00048516,             0.00048516,             0.00048516
                    571,                 0.4907,                0.30265,                0.86592,                0.94933,                0.87693,                0.94773,                0.68365,                0.97209,                0.39152,                0.97038,             0.00048406,             0.00048406,             0.00048406
                    572,                0.47884,                0.28771,                0.84654,                0.94109,                 0.8912,                0.93931,                0.68794,                0.98692,                0.38566,                0.95978,             0.00048296,             0.00048296,             0.00048296
                    573,                0.49922,                0.29054,                0.85886,                0.91368,                0.94045,                0.95864,                0.68954,                0.96001,                0.37673,                0.94912,             0.00048186,             0.00048186,             0.00048186
                    574,                0.47843,                0.29508,                 0.8479,                0.96619,                0.85317,                 0.9489,                0.67685,                0.97628,                0.40881,                0.95432,             0.00048076,             0.00048076,             0.00048076
                    575,                0.49699,                0.30506,                  0.859,                0.95703,                0.86516,                 0.9556,                0.67105,                0.96744,                0.41878,                0.94266,             0.00047966,             0.00047966,             0.00047966
                    576,                 0.4816,                0.30445,                0.84938,                0.94546,                 0.8955,                0.95928,                0.66485,                 1.0083,                0.43081,                0.96266,             0.00047856,             0.00047856,             0.00047856
                    577,                0.49472,                0.30306,                0.84151,                0.95897,                0.89546,                0.96087,                0.65062,                0.99517,                0.42385,                0.96935,             0.00047746,             0.00047746,             0.00047746
                    578,                0.51314,                0.31127,                0.86867,                0.96631,                0.89859,                0.97533,                0.66776,                 1.0071,                0.43486,                0.96862,             0.00047636,             0.00047636,             0.00047636
                    579,                0.46043,                 0.2894,                0.84569,                0.87875,                0.91894,                0.95247,                0.66552,                  1.012,                0.43178,                0.96159,             0.00047526,             0.00047526,             0.00047526
                    580,                0.48835,                0.29982,                0.86707,                0.91985,                0.91793,                0.95963,                0.66537,                 1.0234,                0.42412,                 0.9649,             0.00047416,             0.00047416,             0.00047416
                    581,                0.49739,                0.30699,                 0.8517,                0.93591,                0.84625,                0.93759,                0.66817,                  1.025,                0.43494,                0.97838,             0.00047306,             0.00047306,             0.00047306
                    582,                0.51546,                0.31581,                0.88839,                0.90188,                0.88137,                0.94699,                0.66495,                  1.024,                0.43014,                0.99312,             0.00047196,             0.00047196,             0.00047196
                    583,                0.53232,                0.31693,                0.85426,                0.85355,                0.93855,                0.95853,                 0.6643,                 1.0167,                0.40723,                0.98955,             0.00047086,             0.00047086,             0.00047086
                    584,                0.50558,                0.31711,                0.84401,                0.87109,                0.91787,                0.94889,                0.65422,                 1.0079,                0.42412,                 1.0036,             0.00046976,             0.00046976,             0.00046976
                    585,                0.49181,                 0.3079,                0.85562,                 0.8833,                0.91557,                0.95634,                 0.6632,                 1.0106,                0.43206,                 1.0051,             0.00046866,             0.00046866,             0.00046866
                    586,                0.47655,                0.30297,                0.84274,                0.88854,                0.90919,                0.95075,                 0.6639,                0.98319,                0.41339,                0.99503,             0.00046756,             0.00046756,             0.00046756
                    587,                0.45297,                0.28335,                0.84002,                0.95021,                0.85237,                0.94493,                0.66521,                 0.9722,                0.40742,                0.98153,             0.00046646,             0.00046646,             0.00046646
                    588,                0.45442,                0.28272,                0.84701,                0.89722,                0.91556,                0.95439,                0.67428,                0.98491,                0.39329,                0.97828,             0.00046536,             0.00046536,             0.00046536
                    589,                0.49158,                0.29707,                0.87077,                0.92188,                0.89149,                0.95591,                0.66473,                 1.0114,                0.40574,                0.98609,             0.00046426,             0.00046426,             0.00046426
                    590,                0.48363,                0.29907,                0.86417,                0.91911,                0.89095,                0.94661,                0.66305,                 1.0163,                 0.4091,                0.98376,             0.00046316,             0.00046316,             0.00046316
                    591,                0.43392,                 0.2801,                0.84399,                 0.9036,                0.91808,                0.95737,                0.66521,                 1.0052,                0.42917,                 0.9748,             0.00046206,             0.00046206,             0.00046206
                    592,                0.44712,                0.28423,                 0.8509,                0.88254,                0.94046,                0.95146,                0.67312,                 1.0039,                0.40734,                0.96614,             0.00046097,             0.00046097,             0.00046097
                    593,                0.45999,                0.28561,                0.84391,                0.88125,                0.95141,                0.94881,                0.66519,                0.99504,                0.41399,                0.96038,             0.00045987,             0.00045987,             0.00045987
                    594,                0.46564,                  0.298,                0.84608,                0.87722,                0.95355,                 0.9474,                0.65091,                 1.0112,                0.42143,                 0.9696,             0.00045877,             0.00045877,             0.00045877
                    595,                0.49225,                0.30494,                0.87393,                0.87137,                0.95405,                0.94639,                0.65656,                0.98262,                0.41226,                 0.9671,             0.00045767,             0.00045767,             0.00045767
                    596,                0.47245,                0.29633,                0.85748,                0.89262,                0.92827,                0.94884,                 0.6647,                0.98391,                0.40659,                 0.9746,             0.00045657,             0.00045657,             0.00045657
                    597,                0.46958,                0.28291,                0.85714,                0.90211,                0.96434,                0.96575,                0.66579,                0.98791,                0.40599,                0.97397,             0.00045547,             0.00045547,             0.00045547
                    598,                0.46723,                0.29033,                0.83765,                0.86393,                0.94502,                0.94755,                0.65664,                 1.0385,                0.42157,                0.98893,             0.00045437,             0.00045437,             0.00045437
                    599,                0.48846,                0.29069,                0.86227,                0.86929,                0.92488,                0.94693,                0.66658,                 1.0074,                0.41133,                0.99298,             0.00045327,             0.00045327,             0.00045327
                    600,                0.45378,                0.27479,                0.85503,                0.88899,                0.90091,                0.95499,                0.67746,                 0.9609,                0.40359,                 0.9919,             0.00045217,             0.00045217,             0.00045217
                    601,                0.46649,                0.28588,                0.86437,                0.95305,                0.87486,                0.95431,                0.66803,                0.99115,                0.42309,                0.99377,             0.00045107,             0.00045107,             0.00045107
                    602,                 0.4893,                0.29667,                0.87216,                0.89899,                0.90266,                0.94082,                0.65752,                0.97792,                0.44043,                0.98931,             0.00044997,             0.00044997,             0.00044997
                    603,                0.47808,                0.30689,                0.85331,                0.94825,                0.88166,                0.94872,                0.66033,                0.99201,                0.42739,                0.98327,             0.00044887,             0.00044887,             0.00044887
                    604,                0.46059,                0.28515,                0.84286,                0.96699,                0.89228,                 0.9683,                0.66294,                 1.0393,                0.43994,                0.99988,             0.00044777,             0.00044777,             0.00044777
                    605,                0.45756,                0.28288,                 0.8602,                0.94715,                 0.8912,                 0.9683,                0.67374,                 1.0264,                0.42725,                0.99653,             0.00044667,             0.00044667,             0.00044667
                    606,                0.46286,                0.29148,                0.84814,                0.91118,                0.88614,                0.95149,                0.67443,                 1.0132,                0.41577,                0.99293,             0.00044557,             0.00044557,             0.00044557
                    607,                0.49108,                0.30136,                 0.8541,                0.95292,                0.88319,                0.95364,                0.67435,                0.98372,                0.39099,                0.98016,             0.00044447,             0.00044447,             0.00044447
                    608,                0.48324,                0.28903,                0.87353,                0.85213,                0.92803,                0.93651,                 0.6743,                0.99024,                0.39261,                0.97691,             0.00044337,             0.00044337,             0.00044337
                    609,                0.48352,                0.29423,                0.86974,                0.92835,                0.84892,                0.93814,                0.65978,                 1.0468,                0.39081,                0.98585,             0.00044227,             0.00044227,             0.00044227
                    610,                0.47327,                0.29423,                0.85292,                0.95472,                0.87576,                0.94058,                0.66604,                 1.0488,                0.39622,                0.98745,             0.00044117,             0.00044117,             0.00044117
                    611,                 0.4706,                0.28712,                0.84973,                0.94955,                 0.8697,                0.94065,                0.66661,                 1.0593,                0.40387,                0.98738,             0.00044007,             0.00044007,             0.00044007
                    612,                 0.4764,                0.30104,                0.87314,                0.90814,                0.87294,                0.93401,                0.65368,                 1.0244,                 0.4238,                0.97534,             0.00043897,             0.00043897,             0.00043897
                    613,                0.48289,                0.30548,                0.86097,                0.87346,                0.93522,                0.93825,                0.65244,                0.99279,                0.39717,                 0.9705,             0.00043787,             0.00043787,             0.00043787
                    614,                0.47495,                0.30081,                0.84767,                0.96428,                0.86469,                0.94331,                0.67209,                0.98693,                0.39175,                 0.9684,             0.00043677,             0.00043677,             0.00043677
                    615,                0.50643,                0.30616,                0.87343,                0.86988,                0.93204,                0.94065,                 0.6667,                 1.0084,                0.40026,                0.97601,             0.00043567,             0.00043567,             0.00043567
                    616,                0.47466,                0.29093,                0.86435,                0.88836,                0.93625,                0.94781,                 0.6674,                 1.0308,                0.40858,                0.98332,             0.00043457,             0.00043457,             0.00043457
                    617,                0.49008,                0.30917,                0.85454,                0.89339,                0.91521,                0.94671,                0.67344,                  1.041,                0.40374,                0.98513,             0.00043347,             0.00043347,             0.00043347
                    618,                  0.489,                0.31676,                0.86309,                0.92305,                0.94353,                0.96015,                0.67406,                 1.0098,                0.40696,                  0.978,             0.00043237,             0.00043237,             0.00043237
                    619,                0.44833,                0.28838,                0.84661,                0.94339,                0.91545,                0.95526,                0.67406,                0.99594,                0.39146,                0.97676,             0.00043127,             0.00043127,             0.00043127
                    620,                0.44145,                0.28746,                0.83942,                0.96711,                0.90279,                0.95906,                0.67872,                 1.0177,                 0.3957,                0.98161,             0.00043017,             0.00043017,             0.00043017
                    621,                0.46873,                0.29408,                0.85351,                 0.9351,                0.92078,                0.95615,                0.65976,                 1.0381,                 0.4178,                0.99972,             0.00042907,             0.00042907,             0.00042907
                    622,                0.48918,                0.30235,                0.86065,                0.93731,                0.89494,                0.95103,                 0.6711,                 1.0439,                0.41768,                0.99919,             0.00042797,             0.00042797,             0.00042797
                    623,                0.46407,                0.29283,                0.85065,                0.95192,                 0.8704,                0.95111,                0.67296,                0.99565,                0.40722,                0.98466,             0.00042687,             0.00042687,             0.00042687
                    624,                0.49054,                0.29864,                 0.8592,                0.96174,                0.85208,                0.93885,                0.67069,                0.98569,                0.38558,                 0.9721,             0.00042577,             0.00042577,             0.00042577
                    625,                0.47901,                0.29666,                0.85626,                 0.9654,                0.83315,                0.93721,                0.66094,                  0.994,                0.40304,                 0.9671,             0.00042467,             0.00042467,             0.00042467
                    626,                0.48729,                0.29871,                0.86233,                0.96251,                0.86056,                0.96012,                0.66054,                 1.0152,                0.39069,                0.98562,             0.00042357,             0.00042357,             0.00042357
                    627,                0.47773,                0.29222,                0.85936,                0.94799,                0.90397,                 0.9616,                0.67604,                0.99811,                0.38786,                0.98105,             0.00042247,             0.00042247,             0.00042247
                    628,                0.46086,                0.29379,                0.85102,                0.93999,                0.90591,                0.96531,                0.67965,                0.98242,                0.40764,                0.98481,             0.00042137,             0.00042137,             0.00042137
                    629,                  0.474,                 0.2951,                0.85058,                0.91393,                0.97033,                 0.9679,                0.66512,                 1.0023,                0.40483,                0.99369,             0.00042027,             0.00042027,             0.00042027
                    630,                0.47222,                0.28964,                0.85696,                0.96137,                0.86013,                0.95303,                0.66794,                0.99476,                0.40143,                0.99977,             0.00041917,             0.00041917,             0.00041917
                    631,                0.48655,                0.30138,                0.87367,                0.94434,                0.90428,                0.94902,                0.67764,                0.98987,                 0.3932,                0.99024,             0.00041807,             0.00041807,             0.00041807
                    632,                0.45954,                0.28981,                0.84694,                0.91213,                0.93056,                0.94981,                0.67006,                0.98379,                0.39392,                0.98312,             0.00041697,             0.00041697,             0.00041697
                    633,                0.46116,                0.29207,                0.86787,                0.90244,                0.95495,                0.95638,                 0.6784,                0.95451,                0.38219,                0.96702,             0.00041587,             0.00041587,             0.00041587
                    634,                0.46213,                0.29056,                0.85858,                 0.8712,                0.95175,                0.95354,                0.67523,                0.94087,                0.38557,                0.96082,             0.00041477,             0.00041477,             0.00041477
                    635,                0.48141,                0.29314,                 0.8563,                0.96069,                0.83318,                0.94287,                0.67682,                0.95381,                0.40929,                0.96934,             0.00041367,             0.00041367,             0.00041367
                    636,                0.46796,                0.29196,                0.84773,                0.94204,                0.83285,                0.93706,                0.65961,                0.94945,                0.42124,                0.97565,             0.00041257,             0.00041257,             0.00041257
                    637,                0.46045,                0.28769,                0.84711,                 0.8161,                0.93992,                0.92845,                0.66637,                0.95322,                0.43962,                0.96709,             0.00041147,             0.00041147,             0.00041147
                    638,                0.45471,                0.28226,                0.86006,                0.94706,                0.82289,                 0.9269,                0.66267,                0.94344,                0.40752,                0.96526,             0.00041037,             0.00041037,             0.00041037
                    639,                0.46622,                 0.2903,                0.85019,                0.85316,                0.92671,                0.93103,                0.65257,                0.96501,                0.39232,                0.97554,             0.00040927,             0.00040927,             0.00040927
                    640,                0.45299,                0.28856,                0.85401,                0.90891,                0.93561,                0.95097,                0.65791,                0.98383,                 0.3788,                0.99028,             0.00040817,             0.00040817,             0.00040817
                    641,                0.45814,                0.28879,                0.85742,                 0.9605,                0.86918,                0.94564,                0.66139,                 1.0067,                 0.3808,                0.98931,             0.00040707,             0.00040707,             0.00040707
                    642,                 0.4625,                0.28485,                0.86767,                 0.9675,                  0.856,                0.93456,                0.66316,                 1.0235,                0.38925,                0.99233,             0.00040597,             0.00040597,             0.00040597
                    643,                0.44584,                0.28445,                0.85144,                0.88617,                  0.929,                0.94444,                0.66641,                 1.0192,                0.39517,                 0.9919,             0.00040487,             0.00040487,             0.00040487
                    644,                0.47688,                0.30454,                0.88179,                0.94864,                0.84003,                0.93441,                 0.6629,                 1.0167,                0.40316,                0.99927,             0.00040377,             0.00040377,             0.00040377
                    645,                0.46037,                0.28722,                 0.8411,                0.85998,                0.89689,                 0.9279,                0.66727,                 1.0174,                0.39631,                 1.0121,             0.00040267,             0.00040267,             0.00040267
                    646,                0.45503,                0.27744,                0.84844,                0.88019,                0.89562,                0.93361,                0.66445,                 1.0218,                0.40763,                 1.0134,             0.00040157,             0.00040157,             0.00040157
                    647,                0.46421,                0.31199,                 0.8544,                0.96398,                0.83717,                0.92835,                0.66567,                 1.0291,                0.40972,                 1.0052,             0.00040047,             0.00040047,             0.00040047
                    648,                 0.4319,                0.28359,                0.84706,                0.89597,                0.92916,                0.95053,                0.66629,                0.99982,                0.38439,                0.98421,             0.00039937,             0.00039937,             0.00039937
                    649,                0.46572,                0.29164,                0.85628,                0.90203,                   0.91,                0.95235,                0.66737,                0.99654,                0.38943,                0.98528,             0.00039827,             0.00039827,             0.00039827
                    650,                0.45592,                  0.279,                0.84612,                0.89168,                0.92052,                 0.9546,                0.66705,                0.99027,                0.38261,                0.98863,             0.00039717,             0.00039717,             0.00039717
                    651,                0.45665,                0.27756,                0.84347,                0.97426,                0.90571,                0.97259,                   0.67,                 1.0103,                0.39885,                0.98219,             0.00039607,             0.00039607,             0.00039607
                    652,                 0.4582,                0.28369,                0.85723,                0.97963,                0.89522,                0.96254,                0.66735,                 1.0039,                0.42401,                0.99677,             0.00039497,             0.00039497,             0.00039497
                    653,                0.48976,                0.29101,                 0.8623,                0.97196,                0.88912,                 0.9654,                0.65611,                  1.042,                0.42543,                 1.0166,             0.00039387,             0.00039387,             0.00039387
                    654,                0.46228,                0.27859,                0.84863,                0.96854,                0.85979,                0.94847,                 0.6529,                 1.0275,                0.41812,                  1.008,             0.00039277,             0.00039277,             0.00039277
                    655,                0.44893,                0.27829,                  0.859,                0.90561,                0.90663,                0.94384,                 0.6572,                 1.0404,                0.41978,                 1.0024,             0.00039167,             0.00039167,             0.00039167
                    656,                0.44622,                0.27672,                0.85252,                0.90434,                0.90595,                0.94826,                0.66984,                   1.02,                0.41613,                 1.0039,             0.00039057,             0.00039057,             0.00039057
                    657,                0.45324,                0.28127,                0.85701,                0.93477,                0.86693,                0.94645,                0.66077,                 1.0223,                0.40835,                 1.0015,             0.00038947,             0.00038947,             0.00038947
